"No.","Time","Source","Destination","Protocol","Length","Info"
"310","4.319463292","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=460465 Ack=1 Win=42496 Len=2896 TSval=575213069 TSecr=2997801775"
"311","4.340611881","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=403993 Win=276992 Len=0 TSval=2997801896 TSecr=575212549"
"312","4.343282432","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=463361 Ack=1 Win=42496 Len=2896 TSval=575213094 TSecr=2997801799"
"313","4.365579122","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=406889 Win=276992 Len=0 TSval=2997801920 TSecr=575212573"
"314","4.367479281","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=466257 Ack=1 Win=42496 Len=2896 TSval=575213094 TSecr=2997801799"
"315","4.390144823","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=409785 Win=276992 Len=0 TSval=2997801945 TSecr=575212602"
"316","4.391757896","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=469153 Ack=1 Win=42496 Len=2896 TSval=575213142 TSecr=2997801848"
"317","4.415972208","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=472049 Ack=1 Win=42496 Len=2896 TSval=575213167 TSecr=2997801872"
"318","4.428356684","10.0.0.3","10.0.0.2","TCP","1514","44120  >  34568 [ACK] Seq=474945 Ack=1 Win=42496 Len=1448 TSval=575213190 TSecr=2997801896"
"319","4.450801187","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=414129 Win=276992 Len=0 TSval=2997802006 TSecr=575212621"
"320","4.453443941","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=476393 Ack=1 Win=42496 Len=2896 TSval=575213190 TSecr=2997801896"
"321","4.474578313","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=417025 Win=276992 Len=0 TSval=2997802029 TSecr=575212682"
"322","4.476519944","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=479289 Ack=1 Win=42496 Len=2896 TSval=575213215 TSecr=2997801920"
"323","4.498134186","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=419921 Win=276992 Len=0 TSval=2997802053 TSecr=575212706"
"324","4.500778992","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=482185 Ack=1 Win=42496 Len=2896 TSval=575213240 TSecr=2997801945"
"325","4.524177028","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=422817 Win=276992 Len=0 TSval=2997802078 TSecr=575212731"
"326","4.525519931","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=485081 Ack=1 Win=42496 Len=2896 TSval=575213300 TSecr=2997802006"
"327","4.548122990","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=425713 Win=276992 Len=0 TSval=2997802103 TSecr=575212755"
"328","4.550010340","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=487977 Ack=1 Win=42496 Len=2896 TSval=575213300 TSecr=2997802006"
"329","4.571724553","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=428609 Win=276992 Len=0 TSval=2997802126 TSecr=575212779"
"330","4.573602611","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=490873 Ack=1 Win=42496 Len=2896 TSval=575213324 TSecr=2997802029"
"331","4.594894168","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=431505 Win=276992 Len=0 TSval=2997802150 TSecr=575212803"
"332","4.598028601","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=493769 Ack=1 Win=42496 Len=2896 TSval=575213348 TSecr=2997802053"
"333","4.619739542","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=434401 Win=276992 Len=0 TSval=2997802175 TSecr=575212828"
"334","4.626245842","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=496665 Ack=1 Win=42496 Len=2896 TSval=575213374 TSecr=2997802078"
"335","4.644074466","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=437297 Win=276992 Len=0 TSval=2997802199 TSecr=575212851"
"336","4.646220330","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=499561 Ack=1 Win=42496 Len=2896 TSval=575213398 TSecr=2997802103"
"337","4.667865864","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=440193 Win=276992 Len=0 TSval=2997802223 TSecr=575212851"
"338","4.670693463","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=502457 Ack=1 Win=42496 Len=2896 TSval=575213421 TSecr=2997802126"
"339","4.692637098","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=443089 Win=276992 Len=0 TSval=2997802248 TSecr=575212875"
"340","4.695108321","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=505353 Ack=1 Win=42496 Len=2896 TSval=575213444 TSecr=2997802150"
"341","4.716389929","10.0.0.3","10.0.0.2","TCP","2639","44120  >  34568 [PSH, ACK] Seq=508249 Ack=1 Win=42496 Len=2573 TSval=575213469 TSecr=2997802175"
"342","4.716387294","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=445985 Win=276992 Len=0 TSval=2997802271 TSecr=575212901"
"343","4.741542287","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=448881 Win=276992 Len=0 TSval=2997802296 TSecr=575212924"
"344","4.764709150","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=451777 Win=276992 Len=0 TSval=2997802320 TSecr=575212951"
"345","4.814189476","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=454673 Win=276992 Len=0 TSval=2997802369 TSecr=575212972"
"346","4.862341616","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=457569 Win=276992 Len=0 TSval=2997802417 TSecr=575213021"
"347","4.886451920","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=460465 Win=276992 Len=0 TSval=2997802441 TSecr=575213056"
"348","4.909789017","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=463361 Win=276992 Len=0 TSval=2997802465 TSecr=575213069"
"349","4.959196403","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=466257 Win=276992 Len=0 TSval=2997802514 TSecr=575213094"
"350","4.984117079","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=469153 Win=276992 Len=0 TSval=2997802539 TSecr=575213094"
"351","5.007613274","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=472049 Win=276992 Len=0 TSval=2997802563 TSecr=575213142"
"352","5.031650305","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=474945 Win=276992 Len=0 TSval=2997802586 TSecr=575213167"
"353","5.068446930","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=479289 Win=276992 Len=0 TSval=2997802623 TSecr=575213190"
"354","5.091700986","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=482185 Win=276992 Len=0 TSval=2997802647 TSecr=575213215"
"355","5.115653131","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=485081 Win=276992 Len=0 TSval=2997802671 TSecr=575213240"
"356","5.141516959","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=487977 Win=276992 Len=0 TSval=2997802697 TSecr=575213300"
"357","5.164805961","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=490873 Win=276992 Len=0 TSval=2997802720 TSecr=575213300"
"358","5.189397761","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=493769 Win=276992 Len=0 TSval=2997802745 TSecr=575213324"
"359","5.214568474","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=496665 Win=276992 Len=0 TSval=2997802768 TSecr=575213348"
"360","5.237251747","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=499561 Win=276992 Len=0 TSval=2997802792 TSecr=575213374"
"361","5.262705054","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=502457 Win=276992 Len=0 TSval=2997802817 TSecr=575213398"
"362","5.285658549","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=505353 Win=276992 Len=0 TSval=2997802841 TSecr=575213421"
"363","5.310177907","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=508249 Win=276992 Len=0 TSval=2997802865 TSecr=575213444"
"364","5.334098898","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=510822 Win=277504 Len=0 TSval=2997802889 TSecr=575213469"
