"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","10.0.0.1","10.0.0.2","TCP","74","34382  >  34567 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3528853320 TSecr=0 WS=512"
"2","0.151576204","10.0.0.2","10.0.0.1","TCP","74","34567  >  34382 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=937261159 TSecr=3528853320 WS=512"
"3","0.202239984","10.0.0.1","10.0.0.2","TCP","66","34382  >  34567 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3528853523 TSecr=937261159"
"4","0.226478629","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=2896 TSval=3528853523 TSecr=937261159"
"5","0.250681661","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=2897 Ack=1 Win=42496 Len=2896 TSval=3528853523 TSecr=937261159"
"6","0.275179483","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=5793 Ack=1 Win=42496 Len=2896 TSval=3528853523 TSecr=937261159"
"7","0.299089748","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=8689 Ack=1 Win=42496 Len=2896 TSval=3528853523 TSecr=937261159"
"8","0.323454379","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=11585 Ack=1 Win=42496 Len=2896 TSval=3528853523 TSecr=937261159"
"9","0.377403559","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=2897 Win=41984 Len=0 TSval=937261385 TSecr=3528853523"
"10","0.401746268","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=5793 Win=41984 Len=0 TSval=937261409 TSecr=3528853523"
"11","0.425536757","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=8689 Win=41984 Len=0 TSval=937261433 TSecr=3528853523"
"12","0.450350409","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=11585 Win=41984 Len=0 TSval=937261457 TSecr=3528853523"
"13","0.452275700","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=14481 Ack=1 Win=42496 Len=2896 TSval=3528853748 TSecr=937261385"
"14","0.475149267","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=14481 Win=41984 Len=0 TSval=937261482 TSecr=3528853523"
"15","0.476406805","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=17377 Ack=1 Win=42496 Len=2896 TSval=3528853773 TSecr=937261409"
"16","0.500942978","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=20273 Ack=1 Win=42496 Len=2896 TSval=3528853797 TSecr=937261433"
"17","0.524649908","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=23169 Ack=1 Win=42496 Len=2896 TSval=3528853821 TSecr=937261457"
"18","0.549554298","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=26065 Ack=1 Win=42496 Len=2896 TSval=3528853846 TSecr=937261482"
"19","0.603457287","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=17377 Win=41984 Len=0 TSval=937261611 TSecr=3528853748"
"20","0.627736516","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=20273 Win=48128 Len=0 TSval=937261634 TSecr=3528853773"
"21","0.652383467","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=23169 Win=54272 Len=0 TSval=937261659 TSecr=3528853797"
"22","0.676202257","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=26065 Win=59904 Len=0 TSval=937261683 TSecr=3528853821"
"23","0.678015635","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=28961 Ack=1 Win=42496 Len=2896 TSval=3528853974 TSecr=937261611"
"24","0.701867641","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=28961 Win=65536 Len=0 TSval=937261708 TSecr=3528853846"
"25","0.702278970","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=31857 Ack=1 Win=42496 Len=2896 TSval=3528853999 TSecr=937261634"
"26","0.715437662","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=34753 Ack=1 Win=42496 Len=1448 TSval=3528854023 TSecr=937261659"
"27","0.751159488","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=36201 Ack=1 Win=42496 Len=2896 TSval=3528854047 TSecr=937261683"
"28","0.776279020","10.0.0.1","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 34382  >  34567 [PSH, ACK] Seq=41993 Ack=1 Win=42496 Len=2896 TSval=3528854073 TSecr=937261708"
"29","0.829181337","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=31857 Win=71680 Len=0 TSval=937261837 TSecr=3528853974"
"30","0.856317638","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=34753 Win=77312 Len=0 TSval=937261860 TSecr=3528853999"
"31","0.866079237","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=36201 Win=80384 Len=0 TSval=937261874 TSecr=3528854023"
"32","0.905509588","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=39097 Win=80384 Len=0 TSval=937261910 TSecr=3528854047"
"33","0.927011154","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 32#1] 34567  >  34382 [ACK] Seq=1 Ack=39097 Win=80384 Len=0 TSval=937261934 TSecr=3528854047 SLE=41993 SRE=44889"
"34","0.930781177","10.0.0.1","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 34382  >  34567 [PSH, ACK] Seq=47785 Ack=1 Win=42496 Len=2896 TSval=3528854227 TSecr=937261860"
"35","0.942763010","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=50681 Ack=1 Win=42496 Len=1448 TSval=3528854237 TSecr=937261874"
"36","0.979981318","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=52129 Ack=1 Win=42496 Len=2896 TSval=3528854277 TSecr=937261910"
"37","1.004207125","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=55025 Ack=1 Win=42496 Len=2896 TSval=3528854298 TSecr=937261934"
"38","1.054054377","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 34382  >  34567 [ACK] Seq=39097 Ack=1 Win=42496 Len=1448 TSval=3528854363 TSecr=937261934"
"39","1.081258785","10.0.0.2","10.0.0.1","TCP","86","[TCP Dup ACK 32#2] 34567  >  34382 [ACK] Seq=1 Ack=39097 Win=80384 Len=0 TSval=937262089 TSecr=3528854047 SLE=47785 SRE=50681 SLE=41993 SRE=44889"
"40","1.094718641","10.0.0.2","10.0.0.1","TCP","86","[TCP Dup ACK 32#3] 34567  >  34382 [ACK] Seq=1 Ack=39097 Win=80384 Len=0 TSval=937262101 TSecr=3528854047 SLE=47785 SRE=52129 SLE=41993 SRE=44889"
"41","1.131481424","10.0.0.2","10.0.0.1","TCP","86","[TCP Dup ACK 32#4] 34567  >  34382 [ACK] Seq=1 Ack=39097 Win=80384 Len=0 TSval=937262138 TSecr=3528854047 SLE=47785 SRE=55025 SLE=41993 SRE=44889"
"42","1.143770124","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 34382  >  34567 [ACK] Seq=40545 Ack=1 Win=42496 Len=1448 TSval=3528854452 TSecr=937262089"
"43","1.155052981","10.0.0.2","10.0.0.1","TCP","86","[TCP Dup ACK 32#5] 34567  >  34382 [ACK] Seq=1 Ack=39097 Win=80384 Len=0 TSval=937262162 TSecr=3528854047 SLE=47785 SRE=57921 SLE=41993 SRE=44889"
"44","1.157062490","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 34382  >  34567 [ACK] Seq=44889 Ack=1 Win=42496 Len=1448 TSval=3528854466 TSecr=937262101"
"45","1.194270380","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 34382  >  34567 [ACK] Seq=46337 Ack=1 Win=42496 Len=1448 TSval=3528854502 TSecr=937262138"
"46","1.205573702","10.0.0.2","10.0.0.1","TCP","86","34567  >  34382 [ACK] Seq=1 Ack=40545 Win=79360 Len=0 TSval=937262212 TSecr=3528854363 SLE=47785 SRE=57921 SLE=41993 SRE=44889"
"47","1.205874094","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=57921 Ack=1 Win=42496 Len=1448 TSval=3528854502 TSecr=937262138"
"48","1.230044167","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=59369 Ack=1 Win=42496 Len=2896 TSval=3528854526 TSecr=937262162"
"49","1.268300408","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=62265 Ack=1 Win=42496 Len=1448 TSval=3528854577 TSecr=937262212"
"50","1.295355436","10.0.0.2","10.0.0.1","TCP","78","34567  >  34382 [ACK] Seq=1 Ack=44889 Win=75264 Len=0 TSval=937262302 TSecr=3528854452 SLE=47785 SRE=57921"
"51","1.308864540","10.0.0.2","10.0.0.1","TCP","78","34567  >  34382 [ACK] Seq=1 Ack=46337 Win=74240 Len=0 TSval=937262316 TSecr=3528854466 SLE=47785 SRE=57921"
"52","1.345413733","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=57921 Win=75264 Len=0 TSval=937262353 TSecr=3528854502"
"53","1.357739608","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=63713 Ack=1 Win=42496 Len=1448 TSval=3528854666 TSecr=937262302"
"54","1.371194862","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=65161 Ack=1 Win=42496 Len=1448 TSval=3528854680 TSecr=937262316"
"55","1.380682935","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=62265 Win=80384 Len=0 TSval=937262388 TSecr=3528854502"
"56","1.407749219","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=66609 Ack=1 Win=42496 Len=1448 TSval=3528854716 TSecr=937262353"
"57","1.455354226","10.0.0.1","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 34382  >  34567 [PSH, ACK] Seq=70953 Ack=1 Win=42496 Len=2896 TSval=3528854752 TSecr=937262388"
"58","1.475936853","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=63713 Win=82432 Len=0 TSval=937262483 TSecr=3528854577"
"59","1.523079751","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=66609 Win=84992 Len=0 TSval=937262530 TSecr=3528854666"
"60","1.538705885","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=73849 Ack=1 Win=42496 Len=1448 TSval=3528854847 TSecr=937262483"
"61","1.559373785","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=68057 Win=88064 Len=0 TSval=937262566 TSecr=3528854716"
"62","1.597497759","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=75297 Ack=1 Win=42496 Len=2896 TSval=3528854894 TSecr=937262530"
"63","1.606438252","10.0.0.2","10.0.0.1","TCP","78","[TCP Window Update] 34567  >  34382 [ACK] Seq=1 Ack=68057 Win=93696 Len=0 TSval=937262613 TSecr=3528854716 SLE=70953 SRE=73849"
"64","1.622155503","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=78193 Ack=1 Win=42496 Len=1448 TSval=3528854930 TSecr=937262566"
"65","1.669208738","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=79641 Ack=1 Win=42496 Len=1448 TSval=3528854977 TSecr=937262613"
"66","1.689929036","10.0.0.2","10.0.0.1","TCP","78","[TCP Window Update] 34567  >  34382 [ACK] Seq=1 Ack=68057 Win=96768 Len=0 TSval=937262697 TSecr=3528854716 SLE=70953 SRE=75297"
"67","1.729683690","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 34382  >  34567 [ACK] Seq=68057 Ack=1 Win=42496 Len=1448 TSval=3528855038 TSecr=937262613"
"68","1.748803259","10.0.0.2","10.0.0.1","TCP","78","[TCP Window Update] 34567  >  34382 [ACK] Seq=1 Ack=68057 Win=102400 Len=0 TSval=937262756 TSecr=3528854716 SLE=70953 SRE=78193"
"69","1.774812279","10.0.0.2","10.0.0.1","TCP","78","[TCP Window Update] 34567  >  34382 [ACK] Seq=1 Ack=68057 Win=105472 Len=0 TSval=937262780 TSecr=3528854716 SLE=70953 SRE=79641"
"70","1.811541381","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 34382  >  34567 [ACK] Seq=69505 Ack=1 Win=42496 Len=1448 TSval=3528855120 TSecr=937262756"
"71","1.820440435","10.0.0.2","10.0.0.1","TCP","78","[TCP Window Update] 34567  >  34382 [ACK] Seq=1 Ack=68057 Win=108544 Len=0 TSval=937262828 TSecr=3528854716 SLE=70953 SRE=81089"
"72","1.823741561","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=81089 Ack=1 Win=42496 Len=1448 TSval=3528855120 TSecr=937262756"
"73","1.837036159","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=82537 Ack=1 Win=42496 Len=1448 TSval=3528855146 TSecr=937262780"
"74","1.882810041","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=83985 Ack=1 Win=42496 Len=1448 TSval=3528855191 TSecr=937262828"
"75","1.883995068","10.0.0.2","10.0.0.1","TCP","78","34567  >  34382 [ACK] Seq=1 Ack=69505 Win=111104 Len=0 TSval=937262888 TSecr=3528855038 SLE=70953 SRE=81089"
"76","1.946258555","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=85433 Ack=1 Win=42496 Len=1448 TSval=3528855255 TSecr=937262888"
"77","1.962176860","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=81089 Win=114176 Len=0 TSval=937262970 TSecr=3528855120"
"78","1.974406587","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=82537 Win=117248 Len=0 TSval=937262982 TSecr=3528855120"
"79","1.987606603","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=83985 Win=119808 Len=0 TSval=937262995 TSecr=3528855146"
"80","2.025003862","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=86881 Ack=1 Win=42496 Len=1448 TSval=3528855333 TSecr=937262970"
"81","2.034379605","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=85433 Win=122880 Len=0 TSval=937263041 TSecr=3528855191"
"82","2.036566351","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=88329 Ack=1 Win=42496 Len=1448 TSval=3528855345 TSecr=937262982"
"83","2.097136940","10.0.0.1","10.0.0.2","TCP","1514","[TCP Previous segment not captured] 34382  >  34567 [ACK] Seq=91225 Ack=1 Win=42496 Len=1448 TSval=3528855405 TSecr=937263041"
"84","2.097144354","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=86881 Win=125952 Len=0 TSval=937263104 TSecr=3528855255"
"85","2.172222464","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=92673 Ack=1 Win=42496 Len=2896 TSval=3528855468 TSecr=937263104"
"86","2.175307264","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=88329 Win=128512 Len=0 TSval=937263183 TSecr=3528855333"
"87","2.187479531","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=89777 Win=131584 Len=0 TSval=937263195 TSecr=3528855345"
"88","2.237603320","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=95569 Ack=1 Win=42496 Len=1448 TSval=3528855546 TSecr=937263183"
"89","2.248858162","10.0.0.2","10.0.0.1","TCP","78","[TCP Window Update] 34567  >  34382 [ACK] Seq=1 Ack=89777 Win=134656 Len=0 TSval=937263256 TSecr=3528855345 SLE=91225 SRE=92673"
"90","2.249651737","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=97017 Ack=1 Win=42496 Len=1448 TSval=3528855558 TSecr=937263195"
"91","2.311042632","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=98465 Ack=1 Win=42496 Len=1448 TSval=3528855620 TSecr=937263256"
"92","2.323699217","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 87#1] 34567  >  34382 [ACK] Seq=1 Ack=89777 Win=134656 Len=0 TSval=937263331 TSecr=3528855345 SLE=91225 SRE=95569"
"93","2.325707824","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 34382  >  34567 [ACK] Seq=89777 Ack=1 Win=42496 Len=1448 TSval=3528855634 TSecr=937263256"
"94","2.393182790","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 87#2] 34567  >  34382 [ACK] Seq=1 Ack=89777 Win=134656 Len=0 TSval=937263400 TSecr=3528855345 SLE=91225 SRE=97017"
"95","2.404768952","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 87#3] 34567  >  34382 [ACK] Seq=1 Ack=89777 Win=134656 Len=0 TSval=937263412 TSecr=3528855345 SLE=91225 SRE=98465"
"96","2.455605154","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=99913 Ack=1 Win=42496 Len=1448 TSval=3528855764 TSecr=937263400"
"97","2.463707620","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 87#4] 34567  >  34382 [ACK] Seq=1 Ack=89777 Win=134656 Len=0 TSval=937263469 TSecr=3528855345 SLE=91225 SRE=99913"
"98","2.467641569","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=101361 Ack=1 Win=42496 Len=1448 TSval=3528855776 TSecr=937263412"
"99","2.476144043","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=99913 Win=129536 Len=0 TSval=937263484 TSecr=3528855634"
"100","2.526994121","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=102809 Ack=1 Win=42496 Len=1448 TSval=3528855835 TSecr=937263469"
"101","2.539236395","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=104257 Ack=1 Win=42496 Len=1448 TSval=3528855847 TSecr=937263484"
"102","2.633938254","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=102809 Win=134656 Len=0 TSval=937263641 TSecr=3528855764"
"103","2.709036588","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=105705 Ack=1 Win=42496 Len=2896 TSval=3528856005 TSecr=937263641"
"104","2.742009335","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=105705 Win=134656 Len=0 TSval=937263750 TSecr=3528855835"
"105","2.816349639","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=108601 Ack=1 Win=42496 Len=2896 TSval=3528856113 TSecr=937263750"
"106","2.829152173","10.0.0.1","10.0.0.2","TCP","1514","34382  >  34567 [ACK] Seq=111497 Ack=1 Win=42496 Len=1448 TSval=3528856113 TSecr=937263750"
"107","2.912018307","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=108601 Win=134656 Len=0 TSval=937263920 TSecr=3528856005"
"108","2.986546957","10.0.0.1","10.0.0.2","TCP","2962","34382  >  34567 [PSH, ACK] Seq=112945 Ack=1 Win=42496 Len=2896 TSval=3528856283 TSecr=937263920"
"109","3.057591865","10.0.0.2","10.0.0.1","TCP","66","34567  >  34382 [ACK] Seq=1 Ack=111497 Win=134656 Len=0 TSval=937264065 TSecr=3528856113"
